	x	y	T	K	G_plusfac	yhat	G	G_fit	K	H	cp
171	18	14	305	8.824802293288275e+36	-75.20336538946043	-77.0444593523808	-83.22953558440686	-85.07062954732723	8.824802293288275e+36	80.83755585664397	-8.636052479991395
172	18	15	305	4.539674226520419e+37	-77.56236457173458	-80.0040893390212	-84.26677892669868	-86.7085036939853	4.539674226520419e+37	76.76323855031326	-8.848714118213545
173	18	16	305	1.642014289156821e+38	-80.7190956326137	-82.96371932566163	-85.74953355400613	-87.99415724705406	1.642014289156821e+38	72.68892124398255	-9.061375756435696
174	18	17	305	3.726567379771898e+38	-86.10971447763174	-85.92334931230205	-89.0000862355279	-88.81372107019821	3.726567379771898e+38	68.61460393765184	-9.274037394657846
175	18	18	305	3.993810410019285e+38	-90.98866204916384	-88.88297929894246	-90.98866204916384	-88.88297929894246	3.993810410019285e+38	64.54028663132112	-9.486699032879997
176	19	4	305	2.902750417546148e+25	-52.307750956247645	-50.36772705921048	-60.5703099292583	-58.630286032221136	2.902750417546148e+25	126.66685452349344	-6.458585188359129
177	19	5	305	1.6798941688359877e+27	-54.620188345684696	-53.327357045850896	-63.981359607363466	-62.688528307529666	1.6798941688359877e+27	122.59253721716274	-6.67124682658128
178	19	6	305	7.561530000426842e+28	-57.06727386267384	-56.28698703249132	-67.27574298473981	-66.49545615455729	7.561530000426842e+28	118.51821991083203	-6.88390846480343
179	19	7	305	2.708981028071479e+30	-59.86943270263645	-59.24661701913173	-70.69694103310864	-70.07412534960393	2.708981028071479e+30	114.44390260450132	-7.096570103025581
180	19	8	305	7.83877491677628e+31	-62.47930833947065	-62.20624700577215	-73.71228177805101	-73.4392204443525	7.83877491677628e+31	110.3695852981706	-7.309231741247731
181	19	9	305	1.8482015990259292e+33	-65.05848153712945	-65.16587699241256	-76.49212567117196	-76.59952112645507	1.8482015990259292e+33	106.29526799183989	-7.521893379469882
182	19	10	305	3.565334760060259e+34	-67.66072489362199	-68.12550697905299	-79.0943690276645	-79.5591511130955	3.565334760060259e+34	102.22095068550918	-7.734555017692031
183	19	11	305	5.627313483449354e+35	-70.13682969301223	-71.0851369656934	-81.36980313159259	-82.31811040427375	5.627313483449354e+35	98.14663337917847	-7.947216655914183
184	19	12	305	7.237037481507145e+36	-72.80271908329017	-74.04476695233383	-83.63022741376237	-84.87227528280603	7.237037481507145e+36	94.07231607284777	-8.159878294136332
185	19	13	305	7.517379603540607e+37	-75.3378361903269	-77.00439693897424	-85.54630531239286	-87.21286606104022	7.517379603540607e+37	89.99799876651704	-8.372539932358482
186	19	14	305	6.2149933409854054e+38	-77.82781602172736	-79.96402692561466	-87.18898728340612	-89.32519818729342	6.2149933409854054e+38	85.92368146018634	-8.585201570580633
187	19	15	305	3.996413198617224e+39	-80.5733037499017	-82.92365691225507	-88.83586272291235	-91.18621588526572	3.996413198617224e+39	81.84936415385563	-8.797863208802783
188	19	16	305	1.9273534472785675e+40	-82.91551327022488	-85.88328689889549	-89.79177788211564	-92.75955151078625	1.9273534472785675e+40	77.77504684752492	-9.010524847024934
189	19	17	305	6.561221056371703e+40	-85.55115310957022	-88.84291688553591	-90.69281666607289	-93.98458044203858	6.561221056371703e+40	73.7007295411942	-9.223186485247084
190	20	5	305	4.278910555933302e+28	-56.0324896155397	-56.27722770388863	-65.68134294967025	-65.92608103801918	4.278910555933302e+28	128.00042586711547	-6.5184417666400165
191	20	6	305	2.0635936778079467e+30	-60.133775207116045	-59.23685769052905	-70.69891927312075	-69.80200175653376	2.0635936778079467e+30	123.92610856078475	-6.731103404862167
192	20	7	305	7.961688025815796e+31	-62.90685787848911	-62.196487677169465	-74.16514912505376	-73.45477892373411	7.961688025815796e+31	119.85179125445404	-6.943765043084317
193	20	8	305	2.4957983484326258e+33	-65.7185577308455	-65.15611766380988	-77.46235679319186	-76.89991672615623	2.4957983484326258e+33	115.77747394812333	-7.156426681306468
194	20	9	305	6.419470408753042e+34	-68.23741349586601	-68.1157476504503	-80.26889463066414	-80.14722878524843	6.419470408753042e+34	111.70315664179262	-7.369088319528618
195	20	10	305	1.36220621720729e+36	-70.25043386759366	-71.07537763709071	-82.37722518219611	-83.20216895169317	1.36220621720729e+36	107.6288393354619	-7.581749957750768
196	20	11	305	2.3889174600565995e+37	-72.9002017601471	-74.03500762373113	-84.93168289494523	-86.06648875852926	2.3889174600565995e+37	103.55452202913119	-7.794411595972919
197	20	12	305	3.456315505736897e+38	-75.45197711339344	-76.99463761037156	-87.1957761757398	-88.73843667271791	3.456315505736897e+38	99.4802047228005	-8.007073234195069
198	20	13	305	4.103089460115328e+39	-78.09467655559853	-79.95426759701196	-89.35296780216318	-91.21255884357662	4.103089460115328e+39	95.40588741646977	-8.21973487241722
199	20	14	305	3.957600589539583e+40	-81.11054893670163	-82.91389758365239	-91.67569300270634	-93.47904164965709	3.957600589539583e+40	91.33157011013907	-8.43239651063937
200	20	15	305	3.053816413914374e+41	-83.60195283846882	-85.87352757029281	-93.25080617259937	-95.52238090442336	3.053816413914374e+41	87.25725280380836	-8.64505814886152
201	20	16	305	1.8409581605419824e+42	-85.94008891572719	-88.83315755693322	-94.42579144005205	-97.31886008125808	1.8409581605419824e+42	83.18293549747764	-8.85771978708367
202	20	17	305	8.356144856843487e+42	-88.45576722418194	-91.79278754357364	-95.49455076557048	-98.83157108496218	8.356144856843487e+42	79.10861819114693	-9.07038142530582
203	21	5	305	1.1015832291054624e+30	-61.32238497812807	-59.25351418440002	-71.24317202774226	-69.17430123401421	1.1015832291054624e+30	133.810914204046	-6.251976378192397
204	21	6	305	5.666788702270069e+31	-63.728896072117074	-62.21314417104044	-74.63051237474299	-73.11476047366635	5.666788702270069e+31	129.73659689771526	-6.464638016414548
205	21	7	305	2.3425086869893202e+33	-66.20558645946792	-65.17277415768086	-77.86934281414074	-76.83653051235368	2.3425086869893202e+33	125.66227959138456	-6.677299654636698
206	21	8	305	7.908065002632089e+34	-69.08981209498485	-68.13240414432127	-81.31318423759309	-80.35577628692951	7.908065002632089e+34	121.58796228505385	-6.889961292858849
207	21	9	305	2.2035456142655926e+36	-71.58290027051416	-71.0920341309617	-84.17399719324771	-83.68313105369525	2.2035456142655926e+36	117.51364497872314	-7.102622931080999
208	21	10	305	5.10098754035918e+37	-74.1988757926702	-74.0516641176021	-86.9722942721977	-86.82508259712961	5.10098754035918e+37	113.43932767239242	-7.315284569303149
209	21	11	305	9.840229657772155e+38	-76.92757981195807	-77.01129410424252	-89.70099829148558	-89.78471258377003	9.840229657772155e+38	109.36501036606171	-7.5279462075253
210	21	12	305	1.581885189739829e+40	-79.52225712788145	-79.97092409088295	-92.113354050615	-92.5620210136165	1.581885189739829e+40	105.29069305973101	-7.74060784574745
211	21	13	305	2.1126380080625807e+41	-82.15112600305626	-82.93055407752335	-94.3744981456645	-95.1539262201316	2.1126380080625807e+41	101.21637575340029	-7.9532694839696
212	21	14	305	2.3288312052846328e+42	-84.7886341456847	-85.89018406416378	-96.45239050035751	-97.55394041883659	2.3288312052846328e+42	97.14205844706959	-8.16593112219175
213	21	15	305	2.0965043335904533e+43	-87.37557352103785	-88.8498140508042	-98.27718982366376	-99.75143035343011	2.0965043335904533e+43	93.06774114073887	-8.3785927604139
214	21	16	305	1.5166242779818538e+44	-90.1446839789013	-91.8094440374446	-100.06547102851549	-101.7302310870588	1.5166242779818538e+44	88.99342383440816	-8.591254398636051
215	21	17	305	8.604983828428658e+44	-93.14146100268091	-94.76907402408503	-101.83847262067299	-103.4660856420771	8.604983828428658e+44	84.91910652807745	-8.803916036858201
216	21	18	305	3.688828939851845e+45	-95.94374495721873	-97.72870401072545	-103.13667917843452	-104.92163823194124	3.688828939851845e+45	80.84478922174674	-9.016577675080352
217	21	19	305	1.1235881282279122e+46	-99.56668480142787	-100.68833399736587	-104.91379233214533	-106.03544152808334	1.1235881282279122e+46	76.77047191541602	-9.229239313302502
218	21	20	305	2.1674950458182125e+46	-103.39318563341784	-103.64796398400628	-106.43770807114127	-106.69248642172971	2.1674950458182125e+46	72.69615460908531	-9.441900951524651
219	21	21	305	1.9910849534789175e+46	-109.84681063231054	-106.6075939706467	-109.84681063231054	-106.6075939706467	1.9910849534789175e+46	68.62183730275461	-9.654562589746803
220	22	6	305	1.563554152970286e+33	-66.39839247411048	-65.21219956810913	-77.61846250785493	-76.43226960185358	1.563554152970286e+33	136.0318362974609	-6.07224860037004
221	22	7	305	6.89423117201011e+34	-69.25176544091639	-68.17182955474955	-81.2985140478453	-80.21857816167847	6.89423117201011e+34	131.9575189911302	-6.2849102385921904
222	22	8	305	2.493664860588012e+36	-72.1123229361021	-71.13145954138997	-84.7876802024534	-83.80681680774127	2.493664860588012e+36	127.88320168479949	-6.497571876814341
223	22	9	305	7.482979981376527e+37	-74.77981963510078	-74.09108952803038	-87.8970096537311	-87.20827954666072	7.482979981376527e+37	123.80888437846878	-6.7102335150364905
224	22	10	305	1.8765878811947093e+39	-77.38443866144297	-77.0507195146708	-90.76399294454079	-90.43027379776862	1.8765878811947093e+39	119.73456707213806	-6.922895153258642
225	22	11	305	3.949193740055693e+40	-79.96125701707618	-80.01034950131121	-93.42782267716363	-93.47691516139867	3.949193740055693e+40	115.66024976580735	-7.135556791480791
226	22	12	305	6.983463228686389e+41	-82.56973263958761	-82.96997948795165	-95.94928692268543	-96.34953377104947	6.983463228686389e+41	111.58593245947665	-7.348218429702942
227	22	13	305	1.0362832299729888e+43	-85.12177859221325	-85.92960947459206	-98.23896861084357	-99.04679949322238	1.0362832299729888e+43	107.51161515314593	-7.560880067925092
228	22	14	305	1.2851206896530256e+44	-87.770886257682	-88.88923946123248	-100.44624352403329	-101.56459672758378	1.2851206896530256e+44	103.43729784681523	-7.773541706147243
229	22	15	305	1.3221892296041765e+45	-90.26024725781937	-91.84886944787289	-102.30699586474829	-103.8956180548018	1.3221892296041765e+45	99.36298054048451	-7.986203344369393
230	22	16	305	1.1158932335623876e+46	-92.89703443890009	-94.80849943451331	-104.11710447264454	-106.02856946825776	1.1158932335623876e+46	95.2886632341538	-8.198864982591543
231	22	17	305	7.597591600077631e+46	-95.37068266359535	-97.76812942115373	-105.54929882251163	-107.94674558007002	7.597591600077631e+46	91.21434592782309	-8.411526620813694
232	22	18	305	4.071218541246731e+47	-97.6941764375143	-100.72775940779414	-106.59185875096853	-109.62544172124836	4.071218541246731e+47	87.14002862149238	-8.624188259035844
233	22	19	305	1.6534146364437162e+48	-100.15629130304697	-103.68738939443456	-107.49582899845464	-111.02692708984223	1.6534146364437162e+48	83.06571131516166	-8.836849897257995
234	23	5	305	7.477943219160334e+32	-70.02286926742262	-65.2709421423347	-80.4466078843719	-75.69468075928398	7.477943219160334e+32	146.96990118824726	-5.328447898730694
235	23	6	305	4.327672518043542e+34	-70.61142545910377	-68.23057212897511	-82.13377636472116	-79.7529230345925	4.327672518043542e+34	142.89558388191654	-5.5411095369528445
236	23	7	305	2.0274784304358677e+36	-72.58510139778201	-71.19020211561555	-84.9947554984003	-83.59985621623383	2.0274784304358677e+36	138.82126657558584	-5.753771175174995
237	23	8	305	7.8223493877671e+37	-75.02670402943737	-74.14983210225596	-88.1295053106156	-87.25263338343419	7.8223493877671e+37	134.74694926925514	-5.966432813397145
238	23	9	305	2.5149938722630842e+39	-77.81250298341395	-77.10946208889638	-91.42612988835818	-90.7230889938406	2.5149938722630842e+39	130.6726319629244	-6.179094451619296
239	23	10	305	6.792285598270916e+40	-80.45588967119045	-80.06909207553679	-94.40598881275588	-94.01919121710222	6.792285598270916e+40	126.5983146565937	-6.391756089841445
240	23	11	305	1.5485227046215206e+42	-83.16240022610705	-83.02872206217721	-97.27955345233566	-97.14587528840582	1.5485227046215206e+42	122.52399735026299	-6.604417728063597
241	23	12	305	2.9872292224177964e+43	-85.82616985354582	-85.98835204881763	-99.94332307977442	-100.10550527504623	2.9872292224177964e+43	118.44968004393229	-6.817079366285746
242	23	13	305	4.8760578963412606e+44	-88.54843493508174	-88.94798203545804	-102.49853407664718	-102.89808117702347	4.8760578963412606e+44	114.37536273760156	-7.029741004507897
243	23	14	305	6.718801176797397e+45	-91.23526254096568	-91.90761202209846	-104.8488894459099	-105.52123892704269	6.718801176797397e+45	110.30104543127086	-7.242402642730047
244	23	15	305	7.776676113967588e+46	-93.96984458443706	-94.86724200873888	-107.07264586561529	-107.97004328991711	7.776676113967588e+46	106.22672812494015	-7.455064280952197
245	23	16	305	7.500927842901825e+47	-96.60935246598605	-97.82687199537929	-109.01900656660433	-110.23652609599758	7.500927842901825e+47	102.15241081860944	-7.667725919174348
246	23	17	305	5.958200011223505e+48	-99.31654429793684	-100.78650198201971	-110.83889520355423	-112.3088528876371	5.958200011223505e+48	98.07809351227873	-7.880387557396498
247	23	18	305	3.8312879609746895e+49	-101.91679792858334	-103.74613196866014	-112.34053654553261	-114.16987058560942	3.8312879609746895e+49	94.00377620594801	-8.093049195618647
248	23	19	305	1.9449666994437085e+50	-105.07818242910979	-106.70576195530056	-114.16691997932672	-115.79449950551749	1.9449666994437085e+50	89.9294588996173	-8.305710833840799
249	23	20	305	7.50400539025713e+50	-107.8405753715281	-109.66539194194097	-115.31987500931093	-117.1446915797238	7.50400539025713e+50	85.85514159328659	-8.51837247206295
250	23	21	305	2.0679787368638282e+51	-110.73369816279616	-112.62502192858139	-116.26708765152368	-118.15841141730891	2.0679787368638282e+51	81.78082428695589	-8.7310341102851
251	24	5	305	1.9636379283168763e+34	-71.45700481073327	-68.30533853238624	-82.11435827886405	-78.96269200051702	1.9636379283168763e+34	154.48775631901933	-4.645168072112236
252	24	6	305	1.1995399992089802e+36	-74.37886723572082	-71.26496851902667	-86.18890021378998	-83.07500149709583	1.1995399992089802e+36	150.4134390126886	-4.857829710334387
253	24	7	305	5.950317930321036e+37	-75.48090301284044	-74.22459850566709	-88.23539759975046	-86.9790930925771	5.950317930321036e+37	146.3391217063579	-5.070491348556537
254	24	8	305	2.439214972182921e+39	-78.03477126114932	-77.18422849230751	-91.5430376504357	-90.6924948815939	2.439214972182921e+39	142.26480440002717	-5.2831529867786875
255	24	9	305	8.365242245017701e+40	-81.03039407161961	-80.14385847894792	-95.11402460580958	-94.22748901313787	8.365242245017701e+40	138.19048709369648	-5.495814625000838
256	24	10	305	2.4205873132188543e+42	-83.65931339149971	-83.10348846558834	-98.14840903379783	-97.59258410788647	2.4205873132188543e+42	134.11616978736578	-5.7084762632229875
257	24	11	305	5.943018400835875e+43	-86.39353580866455	-86.06311845222875	-101.12379350777957	-100.79337615134376	5.943018400835875e+43	130.04185248103505	-5.921137901445139
258	24	12	305	1.2419958733555227e+45	-89.17067189153143	-89.02274843886919	-103.98097229831997	-103.83304884565773	1.2419958733555227e+45	125.96753517470435	-6.133799539667288
259	24	13	305	2.211612410244362e+46	-91.95412442075066	-91.9823784255096	-106.68438211986567	-106.71263612462461	2.211612410244362e+46	121.89321786837363	-6.346461177889439
260	24	14	305	3.3521592274962562e+47	-94.59106534745955	-94.94200841215002	-109.08016098975767	-109.43110405444814	3.3521592274962562e+47	117.81890056204293	-6.559122816111589
261	24	15	305	4.31106282682141e+48	-97.26900574709038	-97.90163839879042	-111.35263628128034	-111.98526893298038	4.31106282682141e+48	113.74458325571221	-6.771784454333739
262	24	16	305	4.6779745042538e+49	-99.94434159828835	-100.86126838543085	-113.45260798757474	-114.36953477471724	4.6779745042538e+49	109.6702659493815	-6.98444609255589
263	24	17	305	4.246683431703552e+50	-102.63712432725976	-103.82089837207127	-115.39161891416977	-116.57539295898128	4.246683431703552e+50	105.59594864305079	-7.19710773077804
264	24	18	305	3.185857852124086e+51	-105.50751761822504	-106.78052835871168	-117.3175505962942	-118.59056133678084	3.185857852124086e+51	101.52163133672008	-7.40976936900019
265	24	19	305	1.94077422360066e+52	-108.19033943792698	-109.7401583453521	-118.84769290605776	-120.39751181348288	1.94077422360066e+52	97.44731403038936	-7.622431007222341
266	24	20	305	9.359787650437063e+52	-111.19091433595676	-112.69978833199252	-120.46197344296765	-121.9708474390034	9.359787650437063e+52	93.37299672405865	-7.835092645444491
